Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,passChiave,passChiave_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,assist,assist_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,perdePalla,perdePalla_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,duelli,duelli_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,interventoPositivo,interventoPositivo_MEAN,retiSub,retiSub_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,thirdPass,thirdPass_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,palleLaterali,palleLaterali_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,falliSubiti,falliSubiti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,ammonizioni,ammonizioni_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,interventoNegativo,interventoNegativo_MEAN,autogol,autogol_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,golProcurati,golProcurati_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,cutBack,cutBack_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoRimessa,golSviluppoRimessa_PERC,golSviluppoRimessa_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN
57447,ARBER,HOXHA,HOXHA A.,06-10-1998,2023,66,22,2,0.67,1,50.00%,0.33,20,6.67,2,10.00%,0.67,15,75.00%,5.00,2,100.00%,0.67,24,8.00,1,4.17%,0.33,,,1,0.33,,,,7,2.33,3,1.00,1,14.29%,0.33,2,66.67%,0.67,5,1.67,3,60.00%,1.00,2,0.67,1,50.00%,0.33,23,7.67,14,60.87%,4.67,8,57.14%,2.67,6,42.86%,2.00,1,4.35%,0.33,,,,11,47.83%,3.67,7,63.64%,2.33,1,0.33,,,,,0.137,0.046,0.438,0.146,0.747,0.249,0.039,0.013,0.600,0.200,0.301,0.100,0.137,0.046,0.066,0.022,2,0.67,1,50.00%,0.33,1,50.00%,0.33,1,50.00%,0.33,4,16.67%,1.33,,,,,,,1,0.33,1,0.33,,,,,,,,,2,0.67,3,13.04%,1.00,3,1.00,1,0.33,1,100.00%,0.33,1,100.00%,0.33,,,,,,,,,,,,1,33.33%,0.33,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,ELSEID,HYSAJ,HYSAJ E.,02-02-1994,2023,198,99,3,1.50,1,33.33%,0.50,56,28.00,4,7.14%,2.00,49,87.50%,24.50,1,25.00%,0.50,35,17.50,,,,1,0.50,2,1.00,1,50.00%,0.50,5,2.50,9,4.50,,,,,,,,,,,,1,0.50,1,100.00%,0.50,10,5.00,4,40.00%,2.00,1,25.00%,0.50,1,25.00%,0.50,4,40.00%,2.00,,,,5,50.00%,2.50,4,80.00%,2.00,,,1,0.50,4,2.00,0.196,0.098,0.450,0.225,0.400,0.200,0.103,0.052,0.596,0.298,0.254,0.127,0.196,0.098,0.000,0.000,2,1.00,1,50.00%,0.50,1,50.00%,0.50,1,50.00%,0.50,2,5.71%,1.00,,,,,,,,,3,1.50,,,,,,,,,3,1.50,,,,,,,,1,100.00%,0.50,1,33.33%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26403,QAZIM,LACI,LACI Q.,19-01-1996,2023,172,57,2,0.67,,,,54,18.00,7,12.96%,2.33,40,74.07%,13.33,2,28.57%,0.67,49,16.33,6,12.24%,2.00,1,0.33,1,0.33,,,,11,3.67,3,1.00,4,36.36%,1.33,1,33.33%,0.33,1,0.33,1,100.00%,0.33,1,0.33,1,100.00%,0.33,15,5.00,6,40.00%,2.00,2,33.33%,0.67,6,100.00%,2.00,4,26.67%,1.33,1,25.00%,0.33,8,53.33%,2.67,4,50.00%,1.33,1,0.33,,,2,0.67,0.198,0.066,0.609,0.203,1.172,0.391,0.036,0.012,0.758,0.253,0.410,0.137,0.198,0.066,0.000,0.000,1,0.33,1,100.00%,0.33,1,100.00%,0.33,,,,9,18.37%,3.00,,,,,,,,,2,0.67,,,,,,,,,3,1.00,,,,,,,,,,,1,50.00%,0.33,,,,,,,,,1,100.00%,0.33,,,,4,36.36%,1.33,1,100.00%,0.33,1,100.00%,0.33,1,100.00%,0.33,,,,,,2,22.22%,0.67,,,,,1,100.00%,0.33,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,REY,MANAJ,MANAJ R.,24-02-1997,2023,165,55,,,,,,28,9.33,1,3.57%,0.33,18,64.29%,6.00,,,,53,17.67,4,7.55%,1.33,3,1.00,,,,,,28,9.33,5,1.67,5,17.86%,1.67,2,40.00%,0.67,,,,,,,,,,,51,17.00,15,29.41%,5.00,7,46.67%,2.33,26,173.33%,8.67,18,35.29%,6.00,5,27.78%,1.67,23,45.10%,7.67,5,21.74%,1.67,5,1.67,,,3,1.00,0.317,0.106,0.404,0.135,0.429,0.143,0.000,0.000,0.510,0.170,0.087,0.029,0.317,0.106,0.101,0.034,2,0.67,2,100.00%,0.67,2,100.00%,0.67,,,,8,15.09%,2.67,,,,,,,,,,,,,,,,,,,,,5,9.80%,1.67,5,1.67,,,,,,,,,,,,,,,,,2,100.00%,0.67,1,20.00%,0.33,,,,2,66.67%,0.67,,,,,,,,,,,,2,25.00%,0.67,,,,,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36390,MARIO,MITAJ,MITAJ M.,06-08-2003,2023,294,98,10,3.33,1,10.00%,0.33,150,50.00,5,3.33%,1.67,139,92.67%,46.33,3,60.00%,1.00,101,33.67,,,,2,0.67,,,,,,5,1.67,23,7.67,4,80.00%,1.33,1,4.35%,0.33,3,1.00,3,100.00%,1.00,10,3.33,6,60.00%,2.00,35,11.67,19,54.29%,6.33,6,31.58%,2.00,4,21.05%,1.33,8,22.86%,2.67,3,37.50%,1.00,9,25.71%,3.00,6,66.67%,2.00,2,0.67,,,5,1.67,0.034,0.011,0.000,0.000,0.208,0.069,0.000,0.000,0.100,0.033,-0.034,-0.011,0.034,0.011,0.034,0.011,1,0.33,,,,,,,1,100.00%,0.33,1,0.99%,0.33,,,,,,,,,1,0.33,,,,,,,,,2,0.67,3,8.57%,1.00,3,1.00,,,,,,,,,2,0.67,,,,2,100.00%,0.67,,,,1,4.35%,0.33,6,120.00%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29433,ERNEST,MUCI,MUCI E.,19-03-2001,2023,23,12,,,,,,9,4.50,1,11.11%,0.50,7,77.78%,3.50,,,,6,3.00,,,,,,,,,,,2,1.00,3,1.50,,,,1,33.33%,0.50,,,,,,,,,,,1,0.50,1,100.00%,0.50,1,100.00%,0.50,,,,1,100.00%,0.50,1,100.00%,0.50,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.290,0.145,0.000,0.000,0.290,0.145,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.33%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17004,YLBER,RAMADANI,RAMADANI Y.,12-04-1996,2023,280,93,3,1.00,,,,107,35.67,1,0.93%,0.33,98,91.59%,32.67,,,,87,29.00,,,,1,0.33,1,0.33,,,,10,3.33,17,5.67,6,60.00%,2.00,5,29.41%,1.67,4,1.33,3,75.00%,1.00,8,2.67,2,25.00%,0.67,27,9.00,19,70.37%,6.33,6,31.58%,2.00,1,5.26%,0.33,4,14.81%,1.33,1,25.00%,0.33,4,14.81%,1.33,3,75.00%,1.00,1,0.33,,,5,1.67,0.000,0.000,0.000,0.000,0.174,0.058,0.057,0.019,0.174,0.058,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,1,1.15%,0.33,,,,,,,1,0.33,1,0.33,1,0.33,,,,,,,2,0.67,6,22.22%,2.00,6,2.00,,,,,,,,,,,,,,,,,,,,1,5.88%,0.33,6,60.00%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26406,TAULANT,SEFERI,SEFERI T.,15-11-1996,2023,105,53,1,0.50,1,100.00%,0.50,27,13.50,2,7.41%,1.00,19,70.37%,9.50,1,50.00%,0.50,28,14.00,1,3.57%,0.50,1,0.50,1,0.50,1,100.00%,0.50,10,5.00,5,2.50,4,40.00%,2.00,3,60.00%,1.50,,,,,,3,1.50,1,33.33%,0.50,15,7.50,8,53.33%,4.00,7,87.50%,3.50,3,37.50%,1.50,2,13.33%,1.00,1,50.00%,0.50,7,46.67%,3.50,3,42.86%,1.50,1,0.50,,,4,2.00,0.041,0.021,0.319,0.160,0.757,0.379,0.069,0.035,0.541,0.271,0.278,0.139,0.041,0.021,0.000,0.000,1,0.50,1,100.00%,0.50,,,,1,100.00%,0.50,2,7.14%,1.00,,,,,,,,,1,0.50,,,,,,,,,1,0.50,2,13.33%,1.00,2,1.00,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,4,40.00%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,THOMAS,STRAKOSHA,STRAKOSHA T.,19-03-1995,2023,294,98,,,,,,86,28.67,,,,70,81.40%,23.33,,,,34,11.33,,,,,,,,,,,13,4.33,14,4.67,5,38.46%,1.67,,,,,,,,,1,0.33,,,,1,0.33,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,3,1.00,5,1.67,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.38%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4.33,9,3.00,16,5.33,11,68.75%,3.67,17,5.67,21,7.00,8,47.06%,2.67,19,90.48%,6.33,48,16.00,12,25.00%,4.00,10,20.83%,3.33,12,92.31%,4.00,1,7.69%,0.33,5,1.67,26,54.17%,8.67,6.515,2.172,1.515,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10847,MARKO,ARNAUTOVIC,ARNAUTOVIC M.,19-04-1989,2023,298,75,4,1.00,,,,56,14.00,4,7.14%,1.00,40,71.43%,10.00,,,,70,17.50,9,12.86%,2.25,5,1.25,2,0.50,,,,22,5.50,3,0.75,3,13.64%,0.75,2,66.67%,0.50,1,0.25,1,100.00%,0.25,1,0.25,1,100.00%,0.25,49,12.25,22,44.90%,5.50,17,77.27%,4.25,23,104.55%,5.75,17,34.69%,4.25,7,41.18%,1.75,18,36.73%,4.50,8,44.44%,2.00,6,1.50,,,5,1.25,1.320,0.330,2.112,0.528,1.142,0.286,0.080,0.020,1.226,0.307,0.793,0.198,0.564,0.141,0.000,0.000,4,1.00,4,100.00%,1.00,3,75.00%,0.75,1,25.00%,0.25,13,18.57%,3.25,1,50.00%,0.25,,,,,,1,0.25,1,0.25,,,,,,,2,0.50,6,12.24%,1.50,6,1.50,3,0.75,1,25.00%,0.25,,,,,,,,,,,,3,75.00%,0.75,2,66.67%,0.50,,,,5,100.00%,1.25,1,25.00%,0.25,1,100.00%,0.25,1,100.00%,0.25,1,0.25,1,7.69%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.00%,0.25,1,100.00%,0.25,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20289,CHRISTOPH,BAUMGARTNER,BAUMGARTNER C.,01-08-1999,2023,313,78,9,2.25,5,55.56%,1.25,107,26.75,22,20.56%,5.50,81,75.70%,20.25,10,45.45%,2.50,134,33.50,13,9.70%,3.25,5,1.25,6,1.50,5,83.33%,1.25,43,10.75,10,2.50,8,18.60%,2.00,5,50.00%,1.25,24,6.00,12,50.00%,3.00,8,2.00,6,75.00%,1.50,76,19.00,30,39.47%,7.50,21,70.00%,5.25,35,116.67%,8.75,15,19.74%,3.75,5,33.33%,1.25,18,23.68%,4.50,4,22.22%,1.00,4,1.00,,,5,1.25,1.765,0.441,1.926,0.482,3.987,0.997,0.256,0.064,2.838,0.710,0.160,0.040,1.765,0.441,0.000,0.000,8,2.00,4,50.00%,1.00,6,75.00%,1.50,2,25.00%,0.50,22,16.42%,5.50,1,16.67%,0.25,1,20.00%,0.25,,,4,1.00,2,0.50,,,,,,,6,1.50,7,9.21%,1.75,7,1.75,1,0.25,1,25.00%,0.25,1,25.00%,0.25,4,1.00,1,25.00%,0.25,3,75.00%,0.75,3,75.00%,0.75,,,,6,13.95%,1.50,1,20.00%,0.25,1,12.50%,0.25,1,100.00%,0.25,1,100.00%,0.25,1,0.25,5,22.73%,1.25,,,,,3,37.50%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19406,KEVIN,DANSO,DANSO K.,19-09-1998,2023,232,77,5,1.67,,,,172,57.33,3,1.74%,1.00,154,89.53%,51.33,,,,129,43.00,4,3.10%,1.33,20,6.67,,,,,,11,3.67,25,8.33,3,27.27%,1.00,11,44.00%,3.67,,,,,,6,2.00,3,50.00%,1.00,33,11.00,18,54.55%,6.00,7,38.89%,2.33,6,33.33%,2.00,16,48.48%,5.33,10,62.50%,3.33,4,12.12%,1.33,2,50.00%,0.67,4,1.33,1,0.33,3,1.00,0.000,0.000,0.000,0.000,0.418,0.139,0.000,0.000,-0.287,-0.096,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9.09%,1.00,3,1.00,,,,,,,,,,,,,,,,,,,,6,24.00%,2.00,2,18.18%,0.67,1,5.00%,0.33,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19509,MICHAEL,GREGORITSCH,GREGORITSCH M.,18-04-1994,2023,143,36,,,,,,30,7.50,4,13.33%,1.00,24,80.00%,6.00,3,75.00%,0.75,44,11.00,8,18.18%,2.00,1,0.25,,,,,,11,2.75,,,1,9.09%,0.25,,,,1,0.25,,,,1,0.25,1,100.00%,0.25,22,5.50,6,27.27%,1.50,5,83.33%,1.25,16,266.67%,4.00,9,40.91%,2.25,3,33.33%,0.75,7,31.82%,1.75,3,42.86%,0.75,4,1.00,,,2,0.50,0.903,0.226,1.177,0.294,0.900,0.225,0.000,0.000,0.116,0.029,0.275,0.069,0.903,0.226,0.000,0.000,3,0.75,2,66.67%,0.50,3,100.00%,0.75,,,,9,20.45%,2.25,,,,,,,,,1,0.25,,,,,,,,,1,0.25,,,,,,,,,,,1,100.00%,0.25,2,0.50,1,50.00%,0.25,1,50.00%,0.25,2,100.00%,0.50,,,,,,,,,,1,33.33%,0.25,1,100.00%,0.25,1,100.00%,0.25,,,3,33.33%,0.75,,,,,2,66.67%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.33%,0.25,1,100.00%,0.25,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17396,FLORIAN,GRILLITSCH,GRILLITSCH F.,07-08-1995,2023,203,51,7,1.75,1,14.29%,0.25,169,42.25,4,2.37%,1.00,149,88.17%,37.25,3,75.00%,0.75,143,35.75,2,1.40%,0.50,5,1.25,2,0.50,1,50.00%,0.25,10,2.50,11,2.75,1,10.00%,0.25,6,54.55%,1.50,3,0.75,2,66.67%,0.50,3,0.75,3,100.00%,0.75,27,6.75,16,59.26%,4.00,11,68.75%,2.75,7,43.75%,1.75,5,18.52%,1.25,3,60.00%,0.75,10,37.04%,2.50,7,70.00%,1.75,2,0.50,,,3,0.75,0.255,0.064,0.455,0.114,0.739,0.185,0.105,0.026,0.371,0.093,0.201,0.050,0.255,0.064,0.126,0.032,5,1.25,4,80.00%,1.00,1,20.00%,0.25,4,80.00%,1.00,8,5.59%,2.00,1,50.00%,0.25,1,100.00%,0.25,,,1,0.25,1,0.25,1,100.00%,0.25,,,,2,0.50,4,14.81%,1.00,4,1.00,,,4,100.00%,1.00,1,100.00%,0.25,1,0.25,1,100.00%,0.25,,,,,,,1,9.09%,0.25,,,,,,,,,,,,,,,,,,2,25.00%,0.50,,,,,1,20.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15798,KONRAD,LAIMER,LAIMER K.,27-05-1997,2023,288,72,12,3.00,,,,128,32.00,8,6.25%,2.00,114,89.06%,28.50,4,50.00%,1.00,117,29.25,5,4.27%,1.25,5,1.25,1,0.25,,,,11,2.75,12,3.00,3,27.27%,0.75,4,33.33%,1.00,6,1.50,4,66.67%,1.00,5,1.25,3,60.00%,0.75,36,9.00,14,38.89%,3.50,9,64.29%,2.25,14,100.00%,3.50,8,22.22%,2.00,2,25.00%,0.50,11,30.56%,2.75,5,45.45%,1.25,5,1.25,,,5,1.25,0.376,0.094,0.000,0.000,1.106,0.277,0.026,0.007,1.209,0.302,-0.376,-0.094,0.376,0.094,0.000,0.000,3,0.75,,,,3,100.00%,0.75,,,,10,8.55%,2.50,,,,,,,,,,,,,,,,,,,1,0.25,1,2.78%,0.25,1,0.25,,,,,,,,,2,0.50,1,50.00%,0.25,1,50.00%,0.25,,,,2,16.67%,0.50,2,18.18%,0.50,1,20.00%,0.25,,,,,,,,,,1,0.25,3,30.00%,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20287,PHILIPP,LIENHART,LIENHART P.,11-07-1996,2023,225,75,5,1.67,,,,126,42.00,,,,116,92.06%,38.67,,,,104,34.67,4,3.85%,1.33,12,4.00,,,,,,6,2.00,13,4.33,1,16.67%,0.33,2,15.38%,0.67,3,1.00,2,66.67%,0.67,5,1.67,2,40.00%,0.67,32,10.67,18,56.25%,6.00,5,27.78%,1.67,3,16.67%,1.00,10,31.25%,3.33,8,80.00%,2.67,7,21.88%,2.33,3,42.86%,1.00,5,1.67,1,0.33,4,1.33,0.374,0.125,0.067,0.022,0.000,0.000,0.000,0.000,-0.260,-0.087,-0.307,-0.102,0.374,0.125,0.000,0.000,2,0.67,1,50.00%,0.33,2,100.00%,0.67,,,,3,2.88%,1.00,,,,,,,1,0.33,,,,,,,,,,,,,2,6.25%,0.67,2,0.67,,,,,,,,,,,,,,,,,1,100.00%,0.33,,,,2,33.33%,0.67,,,,,,,,,,,,,1,0.33,2,66.67%,0.67,,,,,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,4,1.33,,,,,,,,,,,,,,,4,100.00%,1.33,,,,,,,,,,,,,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16840,PHILLIPP,MWENE,MWENE P.,29-01-1994,2023,199,66,4,1.33,1,25.00%,0.33,111,37.00,11,9.91%,3.67,95,85.59%,31.67,4,36.36%,1.33,80,26.67,1,1.25%,0.33,1,0.33,2,0.67,1,50.00%,0.33,14,4.67,18,6.00,4,28.57%,1.33,3,16.67%,1.00,2,0.67,1,50.00%,0.33,9,3.00,4,44.44%,1.33,39,13.00,21,53.85%,7.00,5,23.81%,1.67,7,33.33%,2.33,4,10.26%,1.33,3,75.00%,1.00,17,43.59%,5.67,9,52.94%,3.00,4,1.33,,,3,1.00,0.000,0.000,0.000,0.000,2.100,0.700,0.095,0.032,2.100,0.700,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,1,1.25%,0.33,1,50.00%,0.33,1,100.00%,0.33,,,8,2.67,1,0.33,,,,,,,10,3.33,3,7.69%,1.00,3,1.00,,,,,,3,37.50%,1.00,,,,,,,,,,,,,,,6,42.86%,2.00,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.50%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
